day,location,temperature
2001-03-27,rkm450,11.422999999999998
2001-03-27,rkm483,9.883
2001-03-28,rkm440,12.392999999999999
2001-03-28,rkm470,10.8825
2001-03-28,rkm483,10.2275
2001-03-28,rkm485,10.126999999999999
2001-03-28,rkm444,
2001-03-28,rkm450,11.889499999999998
2001-03-28,rkm479,10.429
2001-03-29,rkm450,12.2085
2001-03-29,rkm470,11.235500000000002
2001-03-29,rkm483,10.6025
2001-03-29,rkm485,10.5055
2001-03-29,rkm444,
2001-03-29,rkm479,10.797
2001-03-29,rkm440,12.695
2001-03-30,rkm479,10.8885
2001-03-30,rkm470,11.4495
2001-03-30,rkm483,10.639500000000002
2001-03-30,rkm485,10.5155
2001-03-30,rkm444,
2001-03-30,rkm440,13.317
2001-03-30,rkm450,12.694500000000001
2001-03-31,rkm440,13.3675
2001-03-31,rkm470,11.302499999999998
2001-03-31,rkm483,10.407
2001-03-31,rkm485,10.27
2001-03-31,rkm450,12.678999999999998
2001-03-31,rkm479,10.682500000000001
2001-03-31,rkm444,
2001-04-01,rkm479,10.241
2001-04-01,rkm440,11.974499999999999
2001-04-01,rkm444,
2001-04-01,rkm450,11.530000000000001
2001-04-01,rkm485,9.975
2001-04-01,rkm483,10.063500000000001
2001-04-01,rkm470,10.6415
2001-04-02,rkm485,9.5795
2001-04-02,rkm440,10.966999999999999
2001-04-02,rkm470,10.042
2001-04-02,rkm483,9.641
2001-04-02,rkm450,10.6585
2001-04-02,rkm444,
2001-04-02,rkm479,9.764
2001-04-03,rkm440,10.715
2001-04-03,rkm485,9.3305
2001-04-03,rkm470,9.792
2001-04-03,rkm450,10.407
2001-04-03,rkm479,9.5145
2001-04-03,rkm483,9.3915
2001-04-03,rkm444,
2001-04-04,rkm483,9.46
2001-04-04,rkm470,9.7955
2001-04-04,rkm479,9.563
2001-04-04,rkm440,10.5685
2001-04-04,rkm444,
2001-04-04,rkm450,10.310500000000001
2001-04-04,rkm485,9.408999999999999
2001-04-05,rkm444,
2001-04-05,rkm440,10.163499999999999
2001-04-05,rkm485,9.653500000000001
2001-04-05,rkm450,10.05
2001-04-05,rkm470,9.8235
2001-04-05,rkm479,9.721
2001-04-05,rkm483,9.676
2001-04-06,rkm483,9.9605
2001-04-06,rkm444,
2001-04-06,rkm450,9.976
2001-04-06,rkm470,9.966999999999999
2001-04-06,rkm440,9.9805
2001-04-06,rkm479,9.9625
2001-04-06,rkm485,9.96
2001-04-07,rkm479,10.011
2001-04-07,rkm483,9.97
2001-04-07,rkm440,10.406
2001-04-07,rkm444,
2001-04-07,rkm470,10.1025
2001-04-07,rkm485,9.9505
2001-04-07,rkm450,10.3045
2001-04-08,rkm440,10.794
2001-04-08,rkm479,10.074499999999999
2001-04-08,rkm444,
2001-04-08,rkm485,9.964500000000001
2001-04-08,rkm470,10.241
2001-04-08,rkm483,10.0005
2001-04-08,rkm450,10.609
2001-04-09,rkm444,
2001-04-09,rkm483,10.3525
2001-04-09,rkm485,10.3185
2001-04-09,rkm440,11.093499999999999
2001-04-09,rkm470,10.577000000000002
2001-04-09,rkm450,10.921
2001-04-09,rkm479,10.421499999999998
2001-04-10,rkm483,10.661000000000001
2001-04-10,rkm444,
2001-04-10,rkm450,11.2945
2001-04-10,rkm440,11.486
2001-04-10,rkm470,10.911000000000001
2001-04-10,rkm485,10.623
2001-04-10,rkm479,10.738
2001-04-11,rkm470,11.1755
2001-04-11,rkm485,10.7185
2001-04-11,rkm479,10.901
2001-04-11,rkm450,11.784500000000001
2001-04-11,rkm444,
2001-04-11,rkm483,10.779000000000002
2001-04-11,rkm440,12.0885
2001-04-12,rkm470,11.166999999999998
2001-04-12,rkm483,10.764000000000001
2001-04-12,rkm450,11.786000000000001
2001-04-12,rkm485,10.7025
2001-04-12,rkm440,12.095500000000001
2001-04-12,rkm479,10.888
2001-04-12,rkm444,
2001-04-13,rkm450,11.893
2001-04-13,rkm485,10.744
2001-04-13,rkm470,11.2365
2001-04-13,rkm444,
2001-04-13,rkm440,12.221499999999999
2001-04-13,rkm483,10.809000000000001
2001-04-13,rkm479,10.9405
2001-04-14,rkm485,10.7335
2001-04-14,rkm444,
2001-04-14,rkm470,11.276
2001-04-14,rkm483,10.805500000000002
2001-04-14,rkm450,11.998999999999999
2001-04-14,rkm479,10.95
2001-04-14,rkm440,12.361
2001-04-15,rkm444,
2001-04-15,rkm440,12.3825
2001-04-15,rkm479,10.986
2001-04-15,rkm485,10.7715
2001-04-15,rkm450,12.024
2001-04-15,rkm470,11.3085
2001-04-15,rkm483,10.843
2001-04-16,rkm485,10.8975
2001-04-16,rkm470,11.4985
2001-04-16,rkm483,10.9775
2001-04-16,rkm444,
2001-04-16,rkm450,12.299499999999998
2001-04-16,rkm440,12.700500000000002
2001-04-16,rkm479,11.1375
2001-04-17,rkm444,
2001-04-17,rkm479,11.103
2001-04-17,rkm483,10.955
2001-04-17,rkm470,11.436
2001-04-17,rkm440,12.545
2001-04-17,rkm485,10.8815
2001-04-17,rkm450,12.175
2001-04-18,rkm450,11.676
2001-04-18,rkm483,10.723
2001-04-18,rkm485,10.666
2001-04-18,rkm444,
2001-04-18,rkm479,10.838999999999999
2001-04-18,rkm440,11.965
2001-04-18,rkm470,11.099
2001-04-19,rkm440,11.284500000000001
2001-04-19,rkm479,10.152999999999999
2001-04-19,rkm470,10.4145
2001-04-19,rkm444,
2001-04-19,rkm483,10.037
2001-04-19,rkm450,10.994
2001-04-19,rkm485,9.9795
2001-04-20,rkm483,9.194
2001-04-20,rkm479,9.369
2001-04-20,rkm444,
2001-04-20,rkm440,11.078
2001-04-20,rkm485,9.107
2001-04-20,rkm470,9.764
2001-04-20,rkm450,10.6395
2001-04-21,rkm440,11.1625
2001-04-21,rkm479,9.1545
2001-04-21,rkm450,10.6475
2001-04-21,rkm485,8.846499999999999
2001-04-21,rkm470,9.618500000000001
2001-04-21,rkm483,8.9485
2001-04-21,rkm444,
2001-04-22,rkm444,
2001-04-22,rkm440,11.4055
2001-04-22,rkm483,9.177499999999998
2001-04-22,rkm479,9.3845
2001-04-22,rkm470,9.8515
2001-04-22,rkm485,9.0745
2001-04-22,rkm450,10.887
2001-04-23,rkm450,11.258500000000002
2001-04-23,rkm479,9.613
2001-04-23,rkm470,10.1245
2001-04-23,rkm485,9.273499999999999
2001-04-23,rkm444,
2001-04-23,rkm440,11.8265
2001-04-23,rkm483,9.386499999999998
2001-04-24,rkm450,11.312000000000001
2001-04-24,rkm485,9.3
2001-04-24,rkm440,11.8875
2001-04-24,rkm483,9.4145
2001-04-24,rkm470,10.1625
2001-04-24,rkm479,9.6445
2001-04-24,rkm444,
2001-04-25,rkm485,9.29
2001-04-25,rkm479,9.641
2001-04-25,rkm450,11.337
2001-04-25,rkm470,10.1675
2001-04-25,rkm444,
2001-04-25,rkm483,9.4065
2001-04-25,rkm440,11.9225
2001-04-26,rkm450,11.321
2001-04-26,rkm440,11.9
2001-04-26,rkm483,9.411
2001-04-26,rkm479,9.643
2001-04-26,rkm485,9.296
2001-04-26,rkm444,
2001-04-26,rkm470,10.164
2001-04-27,rkm470,10.1165
2001-04-27,rkm483,9.4405
2001-04-27,rkm479,9.6485
2001-04-27,rkm485,9.337499999999999
2001-04-27,rkm444,
2001-04-27,rkm450,11.155
2001-04-27,rkm440,11.674500000000002
2001-04-28,rkm444,
2001-04-28,rkm440,11.354
2001-04-28,rkm483,9.307
2001-04-28,rkm479,9.4975
2001-04-28,rkm485,9.212499999999999
2001-04-28,rkm450,10.878
2001-04-28,rkm470,9.9265
2001-04-29,rkm450,10.83
2001-04-29,rkm479,9.379999999999999
2001-04-29,rkm485,9.0805
2001-04-29,rkm470,9.8305
2001-04-29,rkm483,9.18
2001-04-29,rkm440,11.3295
2001-04-29,rkm444,
2001-04-30,rkm470,9.9235
2001-04-30,rkm450,10.895999999999999
2001-04-30,rkm483,9.2905
2001-04-30,rkm444,
2001-04-30,rkm485,9.193999999999999
2001-04-30,rkm440,11.382
2001-04-30,rkm479,9.485
2001-05-01,rkm444,
2001-05-01,rkm470,9.861999999999998
2001-05-01,rkm479,9.474
2001-05-01,rkm483,9.302
2001-05-01,rkm485,9.2165
2001-05-01,rkm440,11.152999999999999
2001-05-01,rkm450,10.7225
2001-05-02,rkm450,10.64
2001-05-02,rkm483,9.2025
2001-05-02,rkm440,11.076
2001-05-02,rkm470,9.768999999999998
2001-05-02,rkm479,9.3765
2001-05-02,rkm485,9.1155
2001-05-02,rkm444,
2001-05-03,rkm470,9.837499999999999
2001-05-03,rkm479,9.423499999999999
2001-05-03,rkm483,9.239999999999998
2001-05-03,rkm444,
2001-05-03,rkm485,9.148499999999999
2001-05-03,rkm450,10.756
2001-05-03,rkm440,11.2155
2001-05-04,rkm470,10.032
2001-05-04,rkm450,11.007
2001-05-04,rkm444,
2001-05-04,rkm479,9.5925
2001-05-04,rkm440,11.495000000000001
2001-05-04,rkm485,9.3005
2001-05-04,rkm483,9.3975
2001-05-05,rkm485,9.326
2001-05-05,rkm479,9.625499999999999
2001-05-05,rkm440,11.575999999999999
2001-05-05,rkm450,11.0755
2001-05-05,rkm470,10.076
2001-05-05,rkm483,9.4255
2001-05-05,rkm444,
2001-05-06,rkm444,
2001-05-06,rkm440,11.563499999999998
2001-05-06,rkm483,9.3185
2001-05-06,rkm485,9.214500000000001
2001-05-06,rkm450,11.041
2001-05-06,rkm470,9.9975
2001-05-06,rkm479,9.527000000000001
2001-05-07,rkm444,
2001-05-07,rkm485,9.24
2001-05-07,rkm470,10.017
2001-05-07,rkm483,9.343
2001-05-07,rkm440,11.570999999999998
2001-05-07,rkm479,9.55
2001-05-07,rkm450,11.0525
2001-05-08,rkm444,
2001-05-08,rkm440,11.6425
2001-05-08,rkm483,9.433
2001-05-08,rkm479,9.6385
2001-05-08,rkm450,11.128499999999999
2001-05-08,rkm470,10.1015
2001-05-08,rkm485,9.331
2001-05-09,rkm470,10.153500000000001
2001-05-09,rkm444,
2001-05-09,rkm440,11.738
2001-05-09,rkm479,9.6775
2001-05-09,rkm485,9.361
2001-05-09,rkm450,11.209499999999998
2001-05-09,rkm483,9.466000000000001
2001-05-10,rkm485,9.341000000000001
2001-05-10,rkm479,9.6515
2001-05-10,rkm444,
2001-05-10,rkm470,10.118500000000001
2001-05-10,rkm483,9.443999999999999
2001-05-10,rkm450,11.154499999999999
2001-05-10,rkm440,11.673
2001-05-11,rkm483,9.498
2001-05-11,rkm485,9.403500000000001
2001-05-11,rkm450,11.0655
2001-05-11,rkm470,10.116
2001-05-11,rkm444,
2001-05-11,rkm479,9.688
2001-05-11,rkm440,11.541
2001-05-12,rkm440,11.547
2001-05-12,rkm470,10.181999999999999
2001-05-12,rkm479,9.772
2001-05-12,rkm444,
2001-05-12,rkm483,9.59
2001-05-12,rkm450,11.0915
2001-05-12,rkm485,9.499500000000001
2001-05-13,rkm470,10.012
2001-05-13,rkm485,9.467
2001-05-13,rkm440,11.102
2001-05-13,rkm450,10.738500000000002
2001-05-13,rkm483,9.539
2001-05-13,rkm479,9.6845
2001-05-13,rkm444,
2001-05-14,rkm479,9.512
2001-05-14,rkm470,9.694
2001-05-14,rkm440,10.3
2001-05-14,rkm450,10.098
2001-05-14,rkm483,9.431
2001-05-14,rkm485,9.391000000000002
2001-05-14,rkm444,
2001-05-15,rkm470,9.9555
2001-05-15,rkm483,9.6275
2001-05-15,rkm485,9.5775
2001-05-15,rkm450,10.4595
2001-05-15,rkm479,9.7285
2001-05-15,rkm440,10.7115
2001-05-15,rkm444,
2001-05-16,rkm470,10.4555
2001-05-16,rkm450,11.1665
2001-05-16,rkm483,9.9925
2001-05-16,rkm444,
2001-05-16,rkm485,9.922
2001-05-16,rkm440,11.5225
2001-05-16,rkm479,10.134999999999998
2001-05-17,rkm485,10.0435
2001-05-17,rkm483,10.126
2001-05-17,rkm470,10.665
2001-05-17,rkm479,10.2915
2001-05-17,rkm444,
2001-05-17,rkm450,11.492999999999999
2001-05-17,rkm440,11.908000000000001
2001-05-18,rkm440,12.2075
2001-05-18,rkm444,
2001-05-18,rkm485,10.0655
2001-05-18,rkm450,11.731
2001-05-18,rkm470,10.779499999999999
2001-05-18,rkm483,10.160499999999999
2001-05-18,rkm479,10.3505
2001-05-19,rkm450,11.9055
2001-05-19,rkm444,
2001-05-19,rkm479,10.4535
2001-05-19,rkm485,10.153500000000001
2001-05-19,rkm440,12.406500000000001
2001-05-19,rkm470,10.904499999999999
2001-05-19,rkm483,10.253499999999999
2001-05-20,rkm470,10.9475
2001-05-20,rkm450,11.946000000000002
2001-05-20,rkm485,10.1985
2001-05-20,rkm444,
2001-05-20,rkm479,10.4975
2001-05-20,rkm440,12.4455
2001-05-20,rkm483,10.298000000000002
2001-05-21,rkm483,10.084
2001-05-21,rkm485,9.9835
2001-05-21,rkm444,
2001-05-21,rkm470,10.7405
2001-05-21,rkm479,10.2855
2001-05-21,rkm440,12.254
2001-05-21,rkm450,11.7495
2001-05-22,rkm485,9.6735
2001-05-22,rkm440,11.945
2001-05-22,rkm483,9.774000000000001
2001-05-22,rkm450,11.4405
2001-05-22,rkm479,9.975999999999999
2001-05-22,rkm444,
2001-05-22,rkm470,10.431000000000001
2001-05-23,rkm485,9.5455
2001-05-23,rkm470,10.2955
2001-05-23,rkm440,11.7945
2001-05-23,rkm450,11.295
2001-05-23,rkm483,9.645
2001-05-23,rkm479,9.844999999999999
2001-05-23,rkm444,
2001-05-24,rkm483,9.6795
2001-05-24,rkm470,10.2225
2001-05-24,rkm450,11.0565
2001-05-24,rkm485,9.5965
2001-05-24,rkm440,11.474
2001-05-24,rkm444,
2001-05-24,rkm479,9.846499999999999
2001-05-25,rkm483,9.779
2001-05-25,rkm479,9.934000000000001
2001-05-25,rkm450,11.056000000000001
2001-05-25,rkm485,9.702000000000002
2001-05-25,rkm440,11.443000000000001
2001-05-25,rkm444,
2001-05-25,rkm470,10.282499999999999
2001-05-26,rkm440,11.724
2001-05-26,rkm450,11.320500000000001
2001-05-26,rkm485,9.9055
2001-05-26,rkm483,9.986
2001-05-26,rkm444,
2001-05-26,rkm479,10.1475
2001-05-26,rkm470,10.512
2001-05-27,rkm485,10.1095
2001-05-27,rkm440,11.667
2001-05-27,rkm479,10.3165
2001-05-27,rkm444,
2001-05-27,rkm450,11.3215
2001-05-27,rkm470,10.629000000000001
2001-05-27,rkm483,10.178
2001-05-28,rkm483,10.247500000000002
2001-05-28,rkm479,10.3985
2001-05-28,rkm470,10.739
2001-05-28,rkm440,11.8715
2001-05-28,rkm444,
2001-05-28,rkm450,11.494
2001-05-28,rkm485,10.1725
2001-05-29,rkm470,10.939499999999999
2001-05-29,rkm450,11.908999999999999
2001-05-29,rkm440,12.394499999999999
2001-05-29,rkm479,10.502500000000001
2001-05-29,rkm444,
2001-05-29,rkm485,10.212
2001-05-29,rkm483,10.3085
2001-05-30,rkm479,10.642
2001-05-30,rkm440,12.581
2001-05-30,rkm483,10.443
2001-05-30,rkm450,12.083499999999999
2001-05-30,rkm485,10.3445
2001-05-30,rkm470,11.09
2001-05-30,rkm444,
2001-05-31,rkm440,12.294
2001-05-31,rkm483,10.4705
2001-05-31,rkm470,11.0225
2001-05-31,rkm485,10.3865
2001-05-31,rkm444,
2001-05-31,rkm450,11.87
2001-05-31,rkm479,10.6405
2001-06-01,rkm483,10.3065
2001-06-01,rkm470,10.85
2001-06-01,rkm479,10.474
2001-06-01,rkm444,
2001-06-01,rkm440,12.1025
2001-06-01,rkm450,11.6845
2001-06-01,rkm485,10.2235
2001-06-02,rkm440,11.910499999999999
2001-06-02,rkm444,
2001-06-02,rkm450,11.516
2001-06-02,rkm470,10.7285
2001-06-02,rkm479,10.3735
2001-06-02,rkm483,10.216000000000001
2001-06-02,rkm485,10.1375
2001-06-03,rkm483,10.373000000000001
2001-06-03,rkm440,11.639
2001-06-03,rkm450,11.3445
2001-06-03,rkm479,10.4905
2001-06-03,rkm444,
2001-06-03,rkm470,10.756
2001-06-03,rkm485,10.314499999999999
2001-06-04,rkm470,10.808499999999999
2001-06-04,rkm444,
2001-06-04,rkm485,10.235499999999998
2001-06-04,rkm450,11.572
2001-06-04,rkm440,11.954
2001-06-04,rkm479,10.463999999999999
2001-06-04,rkm483,10.3115
2001-06-05,rkm479,10.1565
2001-06-05,rkm470,10.558499999999999
2001-06-05,rkm444,
2001-06-05,rkm485,9.889499999999998
2001-06-05,rkm483,9.9785
2001-06-05,rkm450,11.45
2001-06-05,rkm440,11.896
2001-06-06,rkm444,
2001-06-06,rkm485,9.8005
2001-06-06,rkm450,11.055499999999999
2001-06-06,rkm483,9.872
2001-06-06,rkm470,10.3385
2001-06-06,rkm440,11.4145
2001-06-06,rkm479,10.0155
2001-06-07,rkm485,9.8525
2001-06-07,rkm483,9.925
2001-06-07,rkm444,
2001-06-07,rkm450,11.125
2001-06-07,rkm440,11.4885
2001-06-07,rkm479,10.0705
2001-06-07,rkm470,10.398
2001-06-08,rkm440,11.5625
2001-06-08,rkm444,
2001-06-08,rkm479,10.3275
2001-06-08,rkm450,11.246
2001-06-08,rkm470,10.613
2001-06-08,rkm483,10.201
2001-06-08,rkm485,10.138
2001-06-09,rkm444,
2001-06-09,rkm483,10.6465
2001-06-09,rkm470,10.998
2001-06-09,rkm485,10.593
2001-06-09,rkm450,11.5375
2001-06-09,rkm440,11.808
2001-06-09,rkm479,10.7545
2001-06-10,rkm483,10.913499999999999
2001-06-10,rkm440,11.938500000000001
2001-06-10,rkm444,
2001-06-10,rkm479,11.009
2001-06-10,rkm485,10.8665
2001-06-10,rkm450,11.7
2001-06-10,rkm470,11.224
2001-06-11,rkm479,11.0095
2001-06-11,rkm470,11.232500000000002
2001-06-11,rkm450,11.7265
2001-06-11,rkm444,
2001-06-11,rkm440,11.974
2001-06-11,rkm485,10.8615
2001-06-11,rkm483,10.9105
2001-06-12,rkm483,10.931500000000002
2001-06-12,rkm444,
2001-06-12,rkm470,11.280000000000001
2001-06-12,rkm479,11.038499999999999
2001-06-12,rkm485,10.878
2001-06-12,rkm450,11.8155
2001-06-12,rkm440,12.084000000000001
2001-06-13,rkm444,
2001-06-13,rkm483,11.0165
2001-06-13,rkm485,10.964
2001-06-13,rkm479,11.122
2001-06-13,rkm450,11.8865
2001-06-13,rkm440,12.15
2001-06-13,rkm470,11.3595
2001-06-14,rkm483,11.0835
2001-06-14,rkm440,12.366
2001-06-14,rkm479,11.203
2001-06-14,rkm450,12.068
2001-06-14,rkm444,
2001-06-14,rkm485,11.024000000000001
2001-06-14,rkm470,11.471499999999999
2001-06-15,rkm450,12.045
2001-06-15,rkm483,11.1115
2001-06-15,rkm440,12.328
2001-06-15,rkm485,11.055
2001-06-15,rkm470,11.479499999999998
2001-06-15,rkm444,
2001-06-15,rkm479,11.2245
2001-06-16,rkm483,11.081
2001-06-16,rkm485,11.028
2001-06-16,rkm444,
2001-06-16,rkm479,11.1875
2001-06-16,rkm470,11.4285
2001-06-16,rkm440,12.229
2001-06-16,rkm450,11.962
2001-06-17,rkm470,11.489999999999998
2001-06-17,rkm440,12.456
2001-06-17,rkm444,
2001-06-17,rkm450,12.134
2001-06-17,rkm485,11.007000000000001
2001-06-17,rkm483,11.071
2001-06-17,rkm479,11.199499999999999
2001-06-18,rkm440,12.533000000000001
2001-06-18,rkm444,
2001-06-18,rkm485,11.252
2001-06-18,rkm450,12.248
2001-06-18,rkm483,11.308499999999999
2001-06-18,rkm479,11.4225
2001-06-18,rkm470,11.678999999999998
2001-06-19,rkm440,12.6325
2001-06-19,rkm479,11.634
2001-06-19,rkm485,11.480500000000001
2001-06-19,rkm470,11.8645
2001-06-19,rkm483,11.530999999999999
2001-06-19,rkm444,
2001-06-19,rkm450,12.376000000000001
2001-06-20,rkm479,11.157
2001-06-20,rkm483,11.0275
2001-06-20,rkm440,12.4155
2001-06-20,rkm470,11.4475
2001-06-20,rkm485,10.9635
2001-06-20,rkm444,
2001-06-20,rkm450,12.092500000000001
2001-06-21,rkm485,10.4705
2001-06-21,rkm444,
2001-06-21,rkm483,10.532
2001-06-21,rkm479,10.655999999999999
2001-06-21,rkm440,11.8625
2001-06-21,rkm450,11.552999999999999
2001-06-21,rkm470,10.9345
2001-06-22,rkm479,10.6555
2001-06-22,rkm440,11.813
2001-06-22,rkm483,10.536999999999999
2001-06-22,rkm470,10.923
2001-06-22,rkm444,
2001-06-22,rkm485,10.478
2001-06-22,rkm450,11.516
2001-06-23,rkm450,11.380500000000001
2001-06-23,rkm485,10.4865
2001-06-23,rkm479,10.6395
2001-06-23,rkm470,10.870000000000001
2001-06-23,rkm444,
2001-06-23,rkm440,11.636500000000002
2001-06-23,rkm483,10.5375
2001-06-24,rkm450,11.057500000000001
2001-06-24,rkm444,
2001-06-24,rkm470,10.7335
2001-06-24,rkm479,10.587
2001-06-24,rkm485,10.49
2001-06-24,rkm440,11.2195
2001-06-24,rkm483,10.522
2001-06-25,rkm444,
2001-06-25,rkm483,10.4225
2001-06-25,rkm485,10.4025
2001-06-25,rkm450,10.764
2001-06-25,rkm440,10.867
2001-06-25,rkm470,10.557500000000001
2001-06-25,rkm479,10.464000000000002
2001-06-26,rkm470,10.5945
2001-06-26,rkm485,10.578
2001-06-26,rkm450,10.616499999999998
2001-06-26,rkm479,10.5845
2001-06-26,rkm440,10.627500000000001
2001-06-26,rkm444,
2001-06-26,rkm483,10.5795
2001-06-27,rkm444,
2001-06-27,rkm470,11.3735
2001-06-27,rkm485,11.275
2001-06-27,rkm479,11.314
2001-06-27,rkm440,11.5705
2001-06-27,rkm483,11.2875
2001-06-27,rkm450,11.5045
2001-06-28,rkm479,11.944499999999998
2001-06-28,rkm470,12.131499999999999
2001-06-28,rkm485,11.820500000000001
2001-06-28,rkm440,12.753
2001-06-28,rkm483,11.8615
2001-06-28,rkm444,
2001-06-28,rkm450,12.5455
2001-06-29,rkm450,12.629999999999999
2001-06-29,rkm470,12.042000000000002
2001-06-29,rkm479,11.777
2001-06-29,rkm444,
2001-06-29,rkm485,11.6005
2001-06-29,rkm483,11.658999999999999
2001-06-29,rkm440,12.924499999999998
2001-06-30,rkm440,12.4485
2001-06-30,rkm444,
2001-06-30,rkm479,11.2365
2001-06-30,rkm470,11.5165
2001-06-30,rkm450,12.1375
2001-06-30,rkm483,11.1125
2001-06-30,rkm485,11.0505
2001-07-01,rkm444,
2001-07-01,rkm479,11.0845
2001-07-01,rkm470,11.3315
2001-07-01,rkm440,12.153000000000002
2001-07-01,rkm483,10.975
2001-07-01,rkm485,10.9205
2001-07-01,rkm450,11.879
2001-07-02,rkm470,11.436
2001-07-02,rkm485,11.07
2001-07-02,rkm450,11.9235
2001-07-02,rkm479,11.216000000000001
2001-07-02,rkm483,11.118500000000001
2001-07-02,rkm440,12.1675
2001-07-02,rkm444,
2001-07-03,rkm444,
2001-07-03,rkm440,12.017
2001-07-03,rkm483,11.164
2001-07-03,rkm470,11.422
2001-07-03,rkm479,11.242999999999999
2001-07-03,rkm450,11.8185
2001-07-03,rkm485,11.124499999999998
2001-07-04,rkm483,11.231
2001-07-04,rkm470,11.5305
2001-07-04,rkm444,
2001-07-04,rkm440,12.219999999999999
2001-07-04,rkm450,11.99
2001-07-04,rkm485,11.1855
2001-07-04,rkm479,11.323
2001-07-05,rkm485,11.257
2001-07-05,rkm470,11.668500000000002
2001-07-05,rkm479,11.421
2001-07-05,rkm444,
2001-07-05,rkm440,12.491
2001-07-05,rkm450,12.2165
2001-07-05,rkm483,11.311
2001-07-06,rkm444,
2001-07-06,rkm470,11.729
2001-07-06,rkm440,12.5605
2001-07-06,rkm450,12.283
2001-07-06,rkm485,11.312999999999999
2001-07-06,rkm483,11.367999999999999
2001-07-06,rkm479,11.479000000000001
2001-07-07,rkm440,12.6025
2001-07-07,rkm450,12.331
2001-07-07,rkm479,11.543
2001-07-07,rkm485,11.3805
2001-07-07,rkm444,
2001-07-07,rkm470,11.788
2001-07-07,rkm483,11.4345
2001-07-08,rkm440,12.817
2001-07-08,rkm485,11.4625
2001-07-08,rkm444,
2001-07-08,rkm470,11.914
2001-07-08,rkm450,12.516000000000002
2001-07-08,rkm479,11.642499999999998
2001-07-08,rkm483,11.521999999999998
2001-07-09,rkm483,11.5095
2001-07-09,rkm479,11.646999999999998
2001-07-09,rkm440,12.9865
2001-07-09,rkm444,
2001-07-09,rkm450,12.643
2001-07-09,rkm470,11.9565
2001-07-09,rkm485,11.441500000000001
2001-07-10,rkm450,12.586500000000001
2001-07-10,rkm444,
2001-07-10,rkm483,11.457999999999998
2001-07-10,rkm470,11.902999999999999
2001-07-10,rkm485,11.39
2001-07-10,rkm440,12.9285
2001-07-10,rkm479,11.5945
2001-07-11,rkm470,11.825499999999998
2001-07-11,rkm479,11.5415
2001-07-11,rkm444,
2001-07-11,rkm483,11.4155
2001-07-11,rkm485,11.353
2001-07-11,rkm440,12.77
2001-07-11,rkm450,12.455
2001-07-12,rkm444,
2001-07-12,rkm450,12.3345
2001-07-12,rkm485,11.292
2001-07-12,rkm470,11.738999999999999
2001-07-12,rkm483,11.350999999999999
2001-07-12,rkm479,11.4705
2001-07-12,rkm440,12.6325
2001-07-13,rkm470,11.797
2001-07-13,rkm440,12.6995
2001-07-13,rkm444,
2001-07-13,rkm485,11.345500000000001
2001-07-13,rkm483,11.405
2001-07-13,rkm479,11.5255
2001-07-13,rkm450,12.3985
2001-07-14,rkm470,11.8595
2001-07-14,rkm483,11.469000000000001
2001-07-14,rkm479,11.588999999999999
2001-07-14,rkm450,12.459
2001-07-14,rkm440,12.759
2001-07-14,rkm444,
2001-07-14,rkm485,11.409500000000001
2001-07-15,rkm479,11.7035
2001-07-15,rkm440,12.865
2001-07-15,rkm485,11.524999999999999
2001-07-15,rkm444,
2001-07-15,rkm470,11.972000000000001
2001-07-15,rkm450,12.567499999999999
2001-07-15,rkm483,11.5845
2001-07-16,rkm479,11.8155
2001-07-16,rkm485,11.629
2001-07-16,rkm470,12.096
2001-07-16,rkm483,11.690999999999999
2001-07-16,rkm444,
2001-07-16,rkm450,12.7185
2001-07-16,rkm440,13.0295
2001-07-17,rkm444,
2001-07-17,rkm483,11.552499999999998
2001-07-17,rkm450,12.643
2001-07-17,rkm479,11.684999999999999
2001-07-17,rkm470,11.982500000000002
2001-07-17,rkm485,11.487000000000002
2001-07-17,rkm440,12.973
2001-07-18,rkm440,12.7855
2001-07-18,rkm479,11.497499999999999
2001-07-18,rkm444,
2001-07-18,rkm485,11.299500000000002
2001-07-18,rkm470,11.795000000000002
2001-07-18,rkm450,12.4555
2001-07-18,rkm483,11.364999999999998
2001-07-19,rkm470,11.847
2001-07-19,rkm485,11.3605
2001-07-19,rkm440,12.82
2001-07-19,rkm444,
2001-07-19,rkm483,11.425
2001-07-19,rkm479,11.555
2001-07-19,rkm450,12.4955
2001-07-20,rkm450,12.549
2001-07-20,rkm444,
2001-07-20,rkm483,11.518
2001-07-20,rkm479,11.643
2001-07-20,rkm485,11.456
2001-07-20,rkm470,11.924499999999998
2001-07-20,rkm440,12.8615
2001-07-21,rkm485,11.5115
2001-07-21,rkm470,11.943999999999999
2001-07-21,rkm444,
2001-07-21,rkm440,12.809000000000001
2001-07-21,rkm483,11.5685
2001-07-21,rkm479,11.684000000000001
2001-07-21,rkm450,12.5205
2001-07-22,rkm450,12.6395
2001-07-22,rkm479,11.7405
2001-07-22,rkm470,12.02
2001-07-22,rkm483,11.616500000000002
2001-07-22,rkm444,
2001-07-22,rkm440,12.95
2001-07-22,rkm485,11.555
2001-07-23,rkm470,11.6835
2001-07-23,rkm444,
2001-07-23,rkm440,12.8545
2001-07-23,rkm479,11.3315
2001-07-23,rkm483,11.175500000000001
2001-07-23,rkm485,11.097999999999999
2001-07-23,rkm450,12.4635
2001-07-24,rkm450,11.865499999999999
